subject,session,condition,channel,aperiodic_exponent,aperiodic_offset,n_peaks
sub-24,ses-1,SD,POz,0.8890579194973847,-11.806480321381319,2
sub-24,ses-1,SD,PO4,1.141228619576311,-11.374281485687177,0
sub-24,ses-1,SD,PO8,1.0125179532021615,-11.259964781331682,0
sub-24,ses-1,SD,O2,0.9388048340743558,-11.33182848568991,0
sub-25,ses-1,SD,Fp1,0.6891587496912011,-11.408581270377558,2
sub-25,ses-1,SD,AF3,0.25321891397748963,-11.689425384537465,2
sub-25,ses-1,SD,AF7,0.3576938430098939,-11.433674435029252,1
sub-25,ses-1,SD,Fz,0.95766592726254,-11.761347729083674,3
sub-25,ses-1,SD,F1,0.9313188912084468,-11.63886906229858,4
sub-25,ses-1,SD,F3,0.5351719811454406,-11.686065586738115,4
sub-25,ses-1,SD,F5,0.48979785943015774,-11.520469370230034,2
sub-25,ses-1,SD,F7,0.9255225362483548,-11.138476573888425,2
sub-25,ses-1,SD,FC1,0.7557283041516138,-12.145102470540946,2
sub-25,ses-1,SD,FC3,0.887696242506765,-11.785443730922754,3
sub-25,ses-1,SD,FC5,0.6036002324384715,-11.67316943115252,2
sub-25,ses-1,SD,FT7,0.665660307860506,-11.458146775895276,2
sub-25,ses-1,SD,Cz,0.5304269504188032,-40.35664270741287,3
sub-25,ses-1,SD,C1,0.90505428756097,-12.40054976336413,2
sub-25,ses-1,SD,C3,0.9813797207158091,-11.792340361000678,3
sub-25,ses-1,SD,C5,0.48492478951735063,-11.666693203163282,3
sub-25,ses-1,SD,T7,0.6153495619643758,-11.476670194854956,4
sub-25,ses-1,SD,CP1,0.9990700587729638,-11.989964044152071,3
sub-25,ses-1,SD,CP3,0.9865483711360707,-11.644040293494742,3
sub-25,ses-1,SD,CP5,0.8795392573339463,-11.454903570813075,3
sub-25,ses-1,SD,TP7,0.4732884008381584,-11.36058523228094,1
sub-25,ses-1,SD,TP9,0.5494568635020498,-11.346542039690926,2
sub-25,ses-1,SD,Pz,1.0655072684266336,-11.599343349068233,3
sub-25,ses-1,SD,P1,0.9994023510076537,-11.631349871655065,3
sub-25,ses-1,SD,P3,0.9448663454652941,-11.451290163387018,3
sub-25,ses-1,SD,P5,0.8727748249946156,-11.324946514766308,4
sub-25,ses-1,SD,P7,0.6091450200949993,-11.359647886567513,3
sub-25,ses-1,SD,PO3,0.8562532628767606,-11.20190981339725,1
sub-25,ses-1,SD,PO7,0.482359064259504,-11.413206166805262,2
sub-25,ses-1,SD,Oz,0.7077661817649401,-11.217630220661622,1
sub-25,ses-1,SD,O1,0.4321295536168221,-11.333516153951452,1
sub-25,ses-1,SD,Fpz,0.9432441556180783,-11.35402016774452,3
sub-25,ses-1,SD,Fp2,0.19184570811966395,-11.582931096165515,1
sub-25,ses-1,SD,AF4,0.2324265134729017,-11.817943237860153,2
sub-25,ses-1,SD,AF8,0.29650603876129455,-11.44113826816442,1
sub-25,ses-1,SD,F2,1.0098420965866375,-11.630627108991966,3
sub-25,ses-1,SD,F4,0.4376388495236705,-11.750030394716246,4
sub-25,ses-1,SD,F6,-0.0331509252155438,-11.747926534213146,1
sub-25,ses-1,SD,F8,0.7621574755118526,-11.19704879018717,1
sub-25,ses-1,SD,FC2,0.7551738433782921,-12.200473433285543,5
sub-25,ses-1,SD,FC4,0.7717109142187226,-11.865976918097525,4
sub-25,ses-1,SD,FC6,0.31310682902885106,-11.69763383493799,1
sub-25,ses-1,SD,FT8,0.3171562150687752,-11.512025179493433,2
sub-25,ses-1,SD,C2,0.8926976843666777,-12.488882333337413,2
sub-25,ses-1,SD,C4,1.0126570185328625,-11.720055490048932,2
sub-25,ses-1,SD,C6,0.5569400368844108,-11.638064111872083,4
sub-25,ses-1,SD,T8,0.3523871967373184,-11.530084439710812,1
sub-25,ses-1,SD,CPz,1.0286483849455106,-12.14230657533237,2
sub-25,ses-1,SD,CP2,1.0111788694580364,-12.01735852507894,3
sub-25,ses-1,SD,CP4,1.0230644142656176,-11.702369523647082,2
sub-25,ses-1,SD,CP6,0.8924958639940873,-11.525079364206412,4
sub-25,ses-1,SD,TP8,0.28422097149305686,-11.541592984577154,2
sub-25,ses-1,SD,TP10,0.668062893253034,-11.30265237150175,2
sub-25,ses-1,SD,P2,1.052812058510235,-11.6008776130092,2
sub-25,ses-1,SD,P4,0.9932685122959691,-11.499406572238332,3
sub-25,ses-1,SD,P6,0.9464583615439986,-11.368190403154706,2
sub-25,ses-1,SD,P8,0.7809725491105626,-11.357029554505273,2
sub-25,ses-1,SD,POz,0.9032663257595956,-11.366825062779819,3
sub-25,ses-1,SD,PO4,0.916656279426878,-11.342740838202008,2
sub-25,ses-1,SD,PO8,0.6327197331411458,-11.414178007225384,2
sub-25,ses-1,SD,O2,0.5824159179938669,-11.240293754443343,4
sub-27,ses-1,SD,Fp1,0.9107391880715356,-11.558300974219549,1
sub-27,ses-1,SD,AF3,0.912977500023609,-11.621939237881113,1
sub-27,ses-1,SD,AF7,0.9038617222575978,-11.436431630303389,1
sub-27,ses-1,SD,Fz,0.9358681001262042,-11.79907656556902,1
sub-27,ses-1,SD,F1,0.9459514930420024,-11.779264616144742,1
sub-27,ses-1,SD,F3,0.9194440313936322,-11.669614179036042,1
sub-27,ses-1,SD,F5,0.9051871763437173,-11.549064777008986,1
sub-27,ses-1,SD,F7,0.908757154144809,-11.405940784841087,1
sub-27,ses-1,SD,FC1,1.0004704163991855,-12.004936283695507,1
sub-27,ses-1,SD,FC3,0.8654697449057195,-11.879692987808571,1
sub-27,ses-1,SD,FC5,0.8345858429767347,-11.681193675466455,1
sub-27,ses-1,SD,FT7,0.9264529102668227,-11.416113509330206,1
sub-27,ses-1,SD,Cz,0.8642058871856567,-39.35418314731777,1
sub-27,ses-1,SD,C1,0.8368053218556992,-12.598482206489743,2
sub-27,ses-1,SD,C3,0.7484573833860051,-12.140788831813088,1
sub-27,ses-1,SD,C5,0.9189256996154699,-11.684146898413506,2
sub-27,ses-1,SD,T7,0.842017064243009,-11.674123253343737,1
sub-27,ses-1,SD,CP1,0.8455924923412459,-12.306198412201281,1
sub-27,ses-1,SD,CP3,0.8353044427922,-11.9881214800125,1
sub-27,ses-1,SD,CP5,0.8866483751695262,-11.693526704515778,1
sub-27,ses-1,SD,TP7,0.8550213780145113,-11.43280485713446,1
sub-27,ses-1,SD,TP9,0.9046485443366711,-11.602776120081792,1
sub-27,ses-1,SD,Pz,1.0373705463292595,-11.629934321869316,1
sub-27,ses-1,SD,P1,0.963003672169618,-11.789100071495984,1
sub-27,ses-1,SD,P3,0.9458381264011224,-11.659651036500573,1
sub-27,ses-1,SD,P5,0.936919796589506,-11.509551890805687,1
sub-27,ses-1,SD,P7,0.9313551060706273,-11.349095930740079,3
sub-27,ses-1,SD,PO3,0.9446946342849656,-11.333812038888123,2
sub-27,ses-1,SD,PO7,0.8770093615831748,-11.247223098133665,3
sub-27,ses-1,SD,Oz,0.601666421703404,-11.28406626179957,3
sub-27,ses-1,SD,O1,0.6349983372729414,-11.324785321032923,3
sub-27,ses-1,SD,Fpz,0.9120347003693683,-11.50074570929199,1
sub-27,ses-1,SD,Fp2,0.8738769021577882,-11.447521154574453,1
sub-27,ses-1,SD,AF4,0.8445605505740656,-11.57214022121452,2
sub-27,ses-1,SD,AF8,0.8584327418922574,-11.326247146967894,3
sub-27,ses-1,SD,F2,0.8653535955470285,-11.768947905386332,1
sub-27,ses-1,SD,F4,0.9979630999341821,-11.513706653633156,2
sub-27,ses-1,SD,F6,0.8623404336455511,-11.478646558596767,3
sub-27,ses-1,SD,F8,0.9116153093112728,-11.378895370367193,4
sub-27,ses-1,SD,FC2,0.9335468164357615,-12.111807686211295,2
sub-27,ses-1,SD,FC4,0.9160040173413317,-11.80924623540767,3
sub-27,ses-1,SD,FC6,0.8489575376059858,-11.613349879516297,2
sub-27,ses-1,SD,FT8,0.9042961084446579,-11.324403801194805,2
sub-27,ses-1,SD,C2,0.7779048723018664,-12.55175986725861,2
sub-27,ses-1,SD,C4,0.7723477444616312,-11.957775565152298,1
sub-27,ses-1,SD,C6,0.8138554741148981,-11.620396393708523,3
sub-27,ses-1,SD,T8,0.4705278778423428,-11.51550737195564,4
sub-27,ses-1,SD,CPz,0.9152956529173658,-12.353361854692926,1
sub-27,ses-1,SD,CP2,0.8298752916429666,-12.200196105963458,2
sub-27,ses-1,SD,CP4,0.8480873135016465,-11.825929532193676,1
sub-27,ses-1,SD,CP6,0.8964617577232392,-11.559145568228592,1
sub-27,ses-1,SD,TP8,0.9293980920254146,-11.289728528884577,3
sub-27,ses-1,SD,TP10,0.6970351896367413,-11.21927384183777,3
sub-27,ses-1,SD,P2,1.0241230425609809,-11.561968656301179,2
sub-27,ses-1,SD,P4,1.009180222312215,-11.316034478031101,2
sub-27,ses-1,SD,P6,0.9301080164003471,-11.217192445674609,2
sub-27,ses-1,SD,P8,0.8143578676840021,-11.18048505809631,3
sub-27,ses-1,SD,POz,0.9639722801081597,-11.2735966475799,3
sub-27,ses-1,SD,PO4,0.9436722841078294,-11.113297902036697,2
sub-27,ses-1,SD,PO8,0.6611839650208344,-11.13087693701629,4
sub-27,ses-1,SD,O2,0.5411712355598818,-11.201705548895427,4
sub-28,ses-1,SD,Fp1,0.2138564917861054,-11.65040104359992,2
sub-28,ses-1,SD,AF3,0.5971538913023154,-11.687690238657803,1
sub-28,ses-1,SD,AF7,0.3780279307603043,-11.318122708756329,1
sub-28,ses-1,SD,Fz,0.6725170953882765,-12.260366503456279,4
sub-28,ses-1,SD,F1,0.8395391444721416,-11.794903919082088,0
sub-28,ses-1,SD,F3,0.5874302211656769,-11.710888136085511,1
sub-28,ses-1,SD,F5,0.35817731040951883,-11.585789310902227,1
sub-28,ses-1,SD,F7,0.31040921074014616,-11.596913645250455,2
sub-28,ses-1,SD,FC1,0.5788728436861117,-12.267637047964865,0
sub-28,ses-1,SD,FC3,0.4092062229732709,-11.776053566299431,4
sub-28,ses-1,SD,FC5,0.29589312914266136,-11.48089565298863,1
sub-28,ses-1,SD,FT7,0.7016509902596428,-11.205194724786066,1
sub-28,ses-1,SD,Cz,0.6475941959830516,-40.0717310194273,1
sub-28,ses-1,SD,C1,0.48120723424243317,-12.533012242374951,0
sub-28,ses-1,SD,C3,0.34369137066335276,-11.925070890195586,4
sub-28,ses-1,SD,C5,0.2531141968936667,-11.624269286543882,1
sub-28,ses-1,SD,T7,0.2669963966172237,-11.468182484686018,2
sub-28,ses-1,SD,CP1,0.6090737077361936,-12.455196878487023,2
sub-28,ses-1,SD,CP3,0.5307023812973912,-11.996309972921376,2
sub-28,ses-1,SD,CP5,0.5332930844833605,-11.547016538597235,3
sub-28,ses-1,SD,TP7,0.24998543650964153,-11.802356053348282,3
sub-28,ses-1,SD,TP9,0.3714818713047856,-11.25162455138685,2
sub-28,ses-1,SD,Pz,0.8234649710845865,-12.034850237765882,2
sub-28,ses-1,SD,P1,0.723366252000786,-12.031052901622859,2
sub-28,ses-1,SD,P3,0.5822397320287283,-11.829082834571544,2
sub-28,ses-1,SD,P5,0.45957446326065,-11.700067663452414,1
sub-28,ses-1,SD,P7,0.5332218704056817,-11.33761890162659,1
sub-28,ses-1,SD,PO3,0.594032120030643,-11.627492355482746,2
sub-28,ses-1,SD,PO7,0.34607681855816164,-11.582038843208897,2
sub-28,ses-1,SD,Oz,0.3293342891340684,-11.526781758024342,2
sub-28,ses-1,SD,O1,0.2247807741991397,-11.457967466851487,2
sub-28,ses-1,SD,Fpz,0.8055727963113213,-11.551491314023682,0
sub-28,ses-1,SD,Fp2,0.24152077789737242,-11.53987299580327,1
sub-28,ses-1,SD,AF4,0.7742165441126143,-11.63591640239777,0
sub-28,ses-1,SD,AF8,0.2240046010606166,-11.415823269387463,1
sub-28,ses-1,SD,F2,0.800553112120377,-12.05902475204148,3
sub-28,ses-1,SD,F4,0.7822468920260137,-11.630076959788243,1
sub-28,ses-1,SD,F6,0.22590235681338655,-11.624911629676436,1
sub-28,ses-1,SD,F8,0.16978111526904147,-11.493525660845018,1
sub-28,ses-1,SD,FC2,0.5568213098521796,-12.517624770079681,2
sub-28,ses-1,SD,FC4,0.3634434357239963,-11.986815019552656,0
sub-28,ses-1,SD,FC6,0.3631060568445255,-11.606560844064687,1
sub-28,ses-1,SD,FT8,0.27357756515455767,-11.520371669814786,1
sub-28,ses-1,SD,C2,0.33497576578715227,-12.939052274114816,1
sub-28,ses-1,SD,C4,0.322430332851682,-12.080121660860984,0
sub-28,ses-1,SD,C6,0.3053312261761311,-11.72790048389449,0
sub-28,ses-1,SD,T8,0.5818357708461653,-11.53970660812253,1
sub-28,ses-1,SD,CPz,0.8552932050420026,-12.514848026221316,3
sub-28,ses-1,SD,CP2,0.6019000142787909,-12.521970175494122,3
sub-28,ses-1,SD,CP4,0.669535940615314,-11.837652369359382,0
sub-28,ses-1,SD,CP6,0.5255708548729555,-11.650731408124116,0
sub-28,ses-1,SD,TP8,0.41164804072365024,-11.537761793599918,1
sub-28,ses-1,SD,TP10,0.333246294078821,-11.399353889822818,1
sub-28,ses-1,SD,P2,0.7909632390402073,-11.9975616058071,2
sub-28,ses-1,SD,P4,0.7068389635111479,-11.866574127828963,2
sub-28,ses-1,SD,P6,0.6120709155432584,-11.677836410543927,2
sub-28,ses-1,SD,P8,0.5560007160302349,-11.561625963313842,2
sub-28,ses-1,SD,POz,0.7265641202627087,-11.57265652941648,2
sub-28,ses-1,SD,PO4,0.777516050928745,-11.56316877145748,2
sub-28,ses-1,SD,PO8,0.6426131861706164,-11.458193765161127,2
sub-28,ses-1,SD,O2,0.5433098636978294,-11.498198648394357,2
sub-29,ses-2,SD,Fp1,1.0598370190169577,-10.767320282221668,2
sub-29,ses-2,SD,AF3,1.0465531026082568,-10.909680539655838,2
sub-29,ses-2,SD,AF7,0.8385350600530679,-11.416432999238863,2
sub-29,ses-2,SD,Fz,0.8378754400973296,-11.29863215667815,2
sub-29,ses-2,SD,F1,0.8122826620423708,-11.596901432210233,3
sub-29,ses-2,SD,F3,0.782596143264245,-11.41801829758201,1
sub-29,ses-2,SD,F5,0.7956227733256287,-11.519960700062217,2
sub-29,ses-2,SD,F7,0.8377607371785103,-11.380287809849671,1
sub-29,ses-2,SD,FC1,0.5760040303436897,-11.350903919550131,1
sub-29,ses-2,SD,FC3,0.7630922968198091,-11.389112177823703,1
sub-29,ses-2,SD,FC5,0.5202941825891573,-11.718784600283302,5
sub-29,ses-2,SD,FT7,0.7021884841235922,-11.267565629193756,2
sub-29,ses-2,SD,Cz,0.0,-12.0,0
sub-29,ses-2,SD,C1,0.6062089314825847,-11.525940335281,2
sub-29,ses-2,SD,C3,0.7690436365591303,-11.546596834013593,3
sub-29,ses-2,SD,C5,0.801888568504831,-11.383644550383819,1
sub-29,ses-2,SD,T7,0.9275193930225303,-11.229812021933082,2
sub-29,ses-2,SD,CP1,0.8798597713639575,-11.335093373213436,3
sub-29,ses-2,SD,CP3,0.8537891045310869,-11.383066945651018,1
sub-29,ses-2,SD,CP5,1.474356040011229,-10.15286156402992,1
sub-29,ses-2,SD,TP7,0.8823333896513049,-11.35312028919807,3
sub-29,ses-2,SD,TP9,0.893333241340606,-11.279241674678845,3
sub-29,ses-2,SD,Pz,0.8582309403114711,-11.421185569512872,1
sub-29,ses-2,SD,P1,0.8289483035139488,-11.421603451317987,2
sub-29,ses-2,SD,P3,0.5042483720653271,-11.955773153578036,5
sub-29,ses-2,SD,P5,0.5573666748417613,-11.461659872654106,1
sub-29,ses-2,SD,P7,0.6223525654513651,-12.013098853638832,2
sub-29,ses-2,SD,PO3,0.8414620432419057,-11.334153087576585,1
sub-29,ses-2,SD,PO7,0.5203647621111317,-11.92966980300138,1
sub-29,ses-2,SD,Oz,0.852699092401872,-11.201585302526826,2
sub-29,ses-2,SD,O1,0.6518400567341657,-11.55780577668382,2
sub-29,ses-2,SD,Fpz,0.9079667681203784,-11.29077702538488,3
sub-29,ses-2,SD,Fp2,0.8916796607639776,-11.281826886205915,3
sub-29,ses-2,SD,AF4,0.819431095316189,-11.497334797616311,3
sub-29,ses-2,SD,AF8,0.8472616453868645,-11.380057292114307,2
sub-29,ses-2,SD,F2,0.9565682177771369,-11.183947605311634,0
sub-29,ses-2,SD,F4,0.8285235948377772,-11.418073935858656,1
sub-29,ses-2,SD,F6,0.9349868793529491,-11.178472189070872,4
sub-29,ses-2,SD,F8,0.9839533670463633,-11.124526061266797,4
sub-29,ses-2,SD,FC2,0.676839382865749,-11.733394683728418,2
sub-29,ses-2,SD,FC4,0.8355118408984418,-11.32115474875317,3
sub-29,ses-2,SD,FC6,0.7523106360730399,-11.675484886222444,2
sub-29,ses-2,SD,FT8,0.785922451883314,-11.469293021426175,2
sub-29,ses-2,SD,C2,0.7779113550001499,-11.434394731236328,1
sub-29,ses-2,SD,C4,0.8292162107436938,-11.357053117748496,1
sub-29,ses-2,SD,C6,0.641522424909234,-11.706574489438319,5
sub-29,ses-2,SD,T8,0.769566316940373,-11.279451015976074,3
sub-29,ses-2,SD,CPz,0.5456091874646252,-12.184844591029183,4
sub-29,ses-2,SD,CP2,0.6948462326766285,-11.516688873807412,4
sub-29,ses-2,SD,CP4,0.7743118488546572,-11.538944749293409,3
sub-29,ses-2,SD,CP6,0.8049458010840086,-11.409474605793557,1
sub-29,ses-2,SD,TP8,0.9578535859484134,-11.16467297540605,1
sub-29,ses-2,SD,TP10,0.9581568857801875,-10.861509199503788,0
sub-29,ses-2,SD,P2,0.4311241367367428,-12.092373042758206,3
sub-29,ses-2,SD,P4,0.7304003397286456,-11.280832447945388,3
sub-29,ses-2,SD,P6,0.8519804782211684,-11.625604114500101,1
sub-29,ses-2,SD,P8,0.7360081730603119,-11.46965137818008,2
sub-29,ses-2,SD,POz,0.6457466012519625,-11.495842960171686,1
sub-29,ses-2,SD,PO4,0.8270187260786985,-11.305978273502992,1
sub-29,ses-2,SD,PO8,1.0207840078010768,-10.876037476339654,3
sub-29,ses-2,SD,O2,0.8838937563079633,-11.356707083544423,2
sub-30,ses-2,SD,Fp1,0.9756252830378184,-11.294795732066493,3
sub-30,ses-2,SD,AF3,0.8382300651268328,-11.35383880481739,2
sub-30,ses-2,SD,AF7,0.8650438482764183,-11.273632229842121,1
sub-30,ses-2,SD,Fz,1.1710398603209902,-11.259022652820082,1
sub-30,ses-2,SD,F1,1.0286942737813127,-11.28884581418411,1
sub-30,ses-2,SD,F3,0.6140391363014801,-11.104437473203905,0
sub-30,ses-2,SD,F5,0.8859544724226439,-11.228742739925119,1
sub-30,ses-2,SD,F7,0.83935199377357,-10.979523255875332,1
sub-30,ses-2,SD,FC1,0.975448938791652,-11.65837309167525,1
sub-30,ses-2,SD,FC3,0.7583784472254262,-11.382403228770603,2
sub-30,ses-2,SD,FC5,0.8914910426774527,-11.149241892184,1
sub-30,ses-2,SD,FT7,0.8326761480234042,-11.009999310520453,1
sub-30,ses-2,SD,Cz,1.2962308148649728,-38.17088910181425,1
sub-30,ses-2,SD,C1,1.1312197176163483,-11.78917132762691,3
sub-30,ses-2,SD,C3,1.0532632313086752,-11.401687770134224,2
sub-30,ses-2,SD,C5,1.211140753377144,-11.032491551180568,1
sub-30,ses-2,SD,T7,1.2742614148406664,-10.760859714696302,1
sub-30,ses-2,SD,CP1,1.3196207875517538,-11.401271006679918,3
sub-30,ses-2,SD,CP3,1.1915181488973028,-11.217100905888119,1
sub-30,ses-2,SD,CP5,1.2593216996452126,-10.929182250459283,1
sub-30,ses-2,SD,TP7,0.7258563838361336,-10.961805556687697,1
sub-30,ses-2,SD,TP9,0.9520334621646412,-10.766065396761915,1
sub-30,ses-2,SD,Pz,1.304188515739737,-11.065225267247023,1
sub-30,ses-2,SD,P1,1.3017419141106803,-11.016120350845409,1
sub-30,ses-2,SD,P3,1.3048908317398646,-10.904149166968732,1
sub-30,ses-2,SD,P5,1.361882410616291,-10.67220891853958,1
sub-30,ses-2,SD,P7,1.2662861648853079,-10.58496417074818,1
sub-30,ses-2,SD,PO3,1.3458714313059215,-10.577336430540417,2
sub-30,ses-2,SD,PO7,1.3674324539560345,-10.433638299992406,1
sub-30,ses-2,SD,Oz,0.9292066470462672,-10.781139145523076,2
sub-30,ses-2,SD,O1,1.1376088015751598,-10.586281101588533,1
sub-30,ses-2,SD,Fpz,0.9285933051211384,-11.128798034506351,2
sub-30,ses-2,SD,Fp2,0.6715906625594923,-11.20053155840647,3
sub-30,ses-2,SD,AF4,0.5255169200307422,-11.378992720683692,2
sub-30,ses-2,SD,AF8,1.0113558946901022,-10.995276044866097,3
sub-30,ses-2,SD,F2,1.1364122872052766,-11.259049495294343,1
sub-30,ses-2,SD,F4,0.8886046466520111,-11.22179159165046,1
sub-30,ses-2,SD,F6,0.7188272453133141,-11.192576683169085,3
sub-30,ses-2,SD,F8,1.0520585698558316,-10.975923604835105,1
sub-30,ses-2,SD,FC2,1.141499566403917,-11.650312314623406,2
sub-30,ses-2,SD,FC4,1.0364493141855204,-11.462277520681335,2
sub-30,ses-2,SD,FC6,1.0273716446881873,-11.211768083643129,2
sub-30,ses-2,SD,FT8,1.190718734241686,-10.948984054094883,1
sub-30,ses-2,SD,C2,1.080470328087629,-11.840242678094599,2
sub-30,ses-2,SD,C4,1.132198308894866,-11.387814414604938,1
sub-30,ses-2,SD,C6,1.229887321030611,-11.045018592030324,1
sub-30,ses-2,SD,T8,1.2046692232810192,-10.923120898637293,2
sub-30,ses-2,SD,CPz,1.2025749468725342,-11.621335313564831,1
sub-30,ses-2,SD,CP2,1.2046987747916253,-11.465140448282419,2
sub-30,ses-2,SD,CP4,1.2167840992800378,-11.190542053889994,2
sub-30,ses-2,SD,CP6,1.2888282078874456,-10.902142439760794,1
sub-30,ses-2,SD,TP8,1.247098506337639,-10.79093651648226,2
sub-30,ses-2,SD,TP10,1.1244213957086926,-10.722418205000288,2
sub-30,ses-2,SD,P2,1.2841419073365445,-11.030511176560076,2
sub-30,ses-2,SD,P4,1.2996056526810456,-10.839138185586554,2
sub-30,ses-2,SD,P6,1.3055860864439883,-10.668135760883587,3
sub-30,ses-2,SD,P8,1.3052061582425136,-10.54964216343213,3
sub-30,ses-2,SD,POz,1.2990006706240316,-10.677464527876543,2
sub-30,ses-2,SD,PO4,1.255076111131062,-10.6385775392262,2
sub-30,ses-2,SD,PO8,1.1270712622288612,-10.554287857210753,2
sub-30,ses-2,SD,O2,0.835578918097359,-10.791563958403817,2
sub-31,ses-2,SD,Fp1,1.6991194453099498,-10.166035019896814,2
sub-31,ses-2,SD,AF3,1.2276882117598342,-11.06341160583335,2
sub-31,ses-2,SD,AF7,0.8535768389371644,-11.570876214471744,3
sub-31,ses-2,SD,Fz,0.6950881968792647,-11.732680311329279,4
sub-31,ses-2,SD,F1,1.7169303422034619,-10.233874024529193,2
sub-31,ses-2,SD,F3,1.606698452637074,-10.438095150712238,2
sub-31,ses-2,SD,F5,0.947494986164017,-11.655989403326007,4
sub-31,ses-2,SD,F7,1.193833994663928,-11.435501697437898,4
sub-31,ses-2,SD,FC1,0.5808421364053284,-11.89040218780927,5
sub-31,ses-2,SD,FC3,1.2040808281790587,-11.521916952912001,2
sub-31,ses-2,SD,FC5,1.160668154652105,-12.030494762251612,2
sub-31,ses-2,SD,FT7,1.0241391850221264,-11.95566020868997,2
sub-31,ses-2,SD,Cz,0.0,-12.0,0
sub-31,ses-2,SD,C1,1.4608295247396141,-10.803620858262883,2
sub-31,ses-2,SD,C3,1.3511760632243022,-11.196732248541316,3
sub-31,ses-2,SD,C5,0.9452057030423745,-12.557565812598359,2
sub-31,ses-2,SD,T7,1.1501160792766862,-11.88003124283621,2
sub-31,ses-2,SD,CP1,1.1007623318920594,-12.0653689214099,2
sub-31,ses-2,SD,CP3,1.191740844040787,-11.304877943173588,3
sub-31,ses-2,SD,CP5,0.7378875416815625,-11.756232907227739,1
sub-31,ses-2,SD,TP7,0.9350119110814237,-11.681003194025886,2
sub-31,ses-2,SD,TP9,1.065216377228604,-11.42561910875342,2
sub-31,ses-2,SD,Pz,0.9434564867926244,-12.569246774871722,2
sub-31,ses-2,SD,P1,1.3218116961501327,-11.221666043765977,2
sub-31,ses-2,SD,P3,1.411432060392217,-10.986150596792656,2
sub-31,ses-2,SD,P5,0.8727141904398562,-12.019272711358802,4
sub-31,ses-2,SD,P7,1.1482633777169502,-11.98269165938056,3
sub-31,ses-2,SD,PO3,1.073915395335996,-11.807269604389484,2
sub-31,ses-2,SD,PO7,1.032400646657503,-11.722430157533024,1
sub-31,ses-2,SD,Oz,0.9245462174946651,-11.983370985659459,4
sub-31,ses-2,SD,O1,1.2277528808503817,-11.623420629965953,2
sub-31,ses-2,SD,Fpz,0.8675437788780703,-11.551678610058792,3
sub-31,ses-2,SD,Fp2,1.5335484145269374,-10.695334153330394,4
sub-31,ses-2,SD,AF4,1.0984818671983043,-11.035826500673375,4
sub-31,ses-2,SD,AF8,0.6469272198330719,-11.466781967356619,2
sub-31,ses-2,SD,F2,1.6929140010312462,-10.21972144377327,2
sub-31,ses-2,SD,F4,1.381166543943673,-11.147320149565958,3
sub-31,ses-2,SD,F6,0.8757162829207452,-11.523221131866254,5
sub-31,ses-2,SD,F8,1.028816476429609,-11.356513447611919,3
sub-31,ses-2,SD,FC2,0.7434775637429769,-11.509043776080043,3
sub-31,ses-2,SD,FC4,1.1685862840331593,-11.453382507913378,2
sub-31,ses-2,SD,FC6,1.071252197286292,-11.744882096604133,2
sub-31,ses-2,SD,FT8,0.9838870207331857,-11.810534498836985,2
sub-31,ses-2,SD,C2,1.4522948912007068,-10.626581099883412,4
sub-31,ses-2,SD,C4,1.345480808372126,-11.17157483238508,2
sub-31,ses-2,SD,C6,0.8987008645853451,-12.280205342130175,3
sub-31,ses-2,SD,T8,1.122755101277126,-12.220136979976052,2
sub-31,ses-2,SD,CPz,0.83038011045599,-11.5415825230569,3
sub-31,ses-2,SD,CP2,1.112729598582463,-12.33107322500017,3
sub-31,ses-2,SD,CP4,0.8921216740038171,-11.38174023893543,5
sub-31,ses-2,SD,CP6,1.1830648867492028,-11.603876343454477,3
sub-31,ses-2,SD,TP8,0.8082360070385287,-11.63874063158546,5
sub-31,ses-2,SD,TP10,0.8984204674005855,-11.50642215915937,1
sub-31,ses-2,SD,P2,1.301221226179668,-11.14199216366418,2
sub-31,ses-2,SD,P4,1.376562430102988,-10.935970149447376,4
sub-31,ses-2,SD,P6,0.8770729743446303,-11.770458717098865,4
sub-31,ses-2,SD,P8,1.2071048026910507,-11.501150255255846,2
sub-31,ses-2,SD,POz,0.9435424947863108,-11.517512401913379,1
sub-31,ses-2,SD,PO4,0.9362549069517592,-11.825653682634744,4
sub-31,ses-2,SD,PO8,1.0923192702908364,-11.509500828254442,2
sub-31,ses-2,SD,O2,1.2058776394441024,-11.592589208142723,5
sub-32,ses-2,SD,Fp1,0.6686456274306318,-11.075105051113912,1
sub-32,ses-2,SD,AF3,0.6680189411575155,-11.34106062694181,2
sub-32,ses-2,SD,AF7,0.9393925032739271,-10.70715865826846,1
sub-32,ses-2,SD,Fz,1.1345777021514571,-11.21072367693505,2
sub-32,ses-2,SD,F1,1.0749136233714796,-11.285043820628477,2
sub-32,ses-2,SD,F3,0.9001504982571784,-11.276709921291808,2
sub-32,ses-2,SD,F5,0.6215298641498613,-11.15137671958786,1
sub-32,ses-2,SD,F7,1.0376881910050986,-10.76748140947035,2
sub-32,ses-2,SD,FC1,1.163071573569119,-11.4403912165632,2
sub-32,ses-2,SD,FC3,0.9023824443098226,-11.411005254954045,2
sub-32,ses-2,SD,FC5,0.6911505001901618,-11.227229796144476,2
sub-32,ses-2,SD,FT7,0.6730927522902144,-11.0523194102386,2
sub-32,ses-2,SD,Cz,0.9347773620632015,-39.192782217595116,2
