subject,channel,aperiodic_exponent_NS,aperiodic_offset_NS,aperiodic_exponent_SD,aperiodic_offset_SD,ap_delta_NS,ap_delta_SD,diff_ap_delta,ap_theta_NS,ap_theta_SD,diff_ap_theta,ap_alpha_NS,ap_alpha_SD,diff_ap_alpha,ap_beta_NS,ap_beta_SD,diff_ap_beta,ap_gamma_NS,ap_gamma_SD,diff_ap_gamma,diff_exponent,diff_offset
sub-38,F6,0.9168274591640356,-11.49545494384991,1.0610111362548982,-11.236671624973397,-11.860297270900409,-11.6588904057358,0.20140686516460882,-12.208885377584464,-12.062298767321117,0.14658661026334663,-12.412282403013947,-12.297682761228295,0.1145996417856523,-12.688274969070715,-12.617078938974544,0.07119603009617137,-12.911098925727956,-12.87494501516436,0.03615391056359485,0.14418367709086255,0.25878331887651385
sub-38,F8,1.1109624318485958,-11.245014792776182,1.4780268881209035,-10.600455553609612,-11.68711119254032,-11.188621586285949,0.49848960625437044,-12.109511598248421,-11.750584024701539,0.35892757354688243,-12.355977224624777,-12.078482441730515,0.2774947828942622,-12.690410240667006,-12.523412869452798,0.1669973712142081,-12.960416382267269,-12.882629640247579,0.07778674201968983,0.36706445627230777,0.6445592391665702
sub-38,FC2,0.9442014816956265,-12.17447181698478,1.0510977342928487,-12.0057552906503,-12.55020736279889,-12.424029132149954,0.12617823064893585,-12.90920338058032,-12.823668306865693,0.08553507371462743,-13.118673298680408,-13.056853024943148,0.06182027373725951,-13.402906266621166,-13.373264971339745,0.029641295281420454,-13.63238315229918,-13.628721713660864,0.003661438638316028,0.10689625259722224,0.16871652633448164
sub-38,FC4,0.971636207004858,-11.853696491204945,1.0541966344419742,-11.689194424639252,-12.240349411846523,-12.108701442491125,0.1316479693553987,-12.609776420603795,-12.509518853880504,0.10025756672329145,-12.825332698209802,-12.743391059081226,0.08194163912857633,-13.117824341391442,-13.060735867376277,0.05708847401516515,-13.353968909174855,-13.316945760342714,0.03702314883214086,0.08256042743711622,0.16450206656569222
sub-38,FC6,1.0611733974945363,-11.500364804199044,1.1258329554532274,-11.36420926468003,-11.922648155200555,-11.812223240736353,0.11042491446420222,-12.326118210333277,-12.240277586689071,0.08584062364420575,-12.561538201693581,-12.490042220133256,0.0714959815603251,-12.880983224940094,-12.82895170983171,0.052031515108383886,-13.13888873678497,-13.102571954471786,0.03631678231318425,0.06465955795869105,0.13615553951901482
sub-38,FT8,1.0668421202531937,-11.298510869787153,1.174720853938355,-11.186579493444349,-11.723050032372404,-11.654047920247802,0.06900211212460228,-12.128675399624113,-12.10068999478822,0.02798540483589207,-12.365352990040346,-12.361300347382704,0.00405264265764238,-12.686504468874318,-12.714926560950154,-0.028422092075835792,-12.945787696037003,-13.00042842504243,-0.054640729005425825,0.10787873368516121,0.11193137634280426
sub-38,C2,0.8323649195125926,-12.531418887409629,0.8689852205853539,-12.318483597440906,-12.86265019069877,-12.664287583656515,0.19836260704225417,-13.179124690303833,-12.994685533404306,0.1844391568995274,-13.363783806922221,-13.187468818026261,0.1763149888959603,-13.614350615033947,-13.449059435211133,0.16529117982281427,-13.816646960867212,-13.660255907559426,0.1563910533077859,0.03662030107276126,0.21293528996872269
sub-38,C4,0.9789354939230464,-11.860425727692936,0.9469854705643628,-11.7618008323429,-12.24998332663404,-12.138644238711576,0.11133908792246316,-12.622185606334085,-12.498698760357701,0.12348684597638382,-12.839361221615983,-12.708786302907262,0.13057491870872084,-13.134050169106954,-12.993857335005107,0.1401928341018479,-13.371968741339765,-13.224010835905341,0.14795790543442422,-0.03195002335868358,0.09862489535003682
sub-38,C6,1.0833944842421424,-11.426617864730526,0.996392999967584,-11.465043606468518,-11.857743875185081,-11.861548245516376,-0.003804370331295104,-12.269662637302291,-12.240388065266803,0.029274572035488333,-12.510012348972667,-12.461436606436102,0.04857574253656516,-12.836146585866462,-12.761380786895964,0.07476579897049795,-13.099452667274166,-13.00354219733277,0.09591046994139596,-0.08700148427455834,-0.03842574173799207
sub-38,T8,0.9801188844106308,-11.333903101111227,0.8763909296585597,-11.223601946448824,-11.723931618473221,-11.572352960597247,0.1515786578759748,-12.096583836539981,-11.905566644187516,0.19101719235246506,-12.314021985521858,-12.099992876107383,0.21402910941447573,-12.609067169046176,-12.363812833862452,0.24525433518372353,-12.847273350193923,-12.576809175293036,0.27046417490088714,-0.10372795475207108,0.11030115466240353
sub-38,CPz,0.9683846676653222,-12.21511473415852,1.0155505093354096,-12.029572213850273,-12.600473737207126,-12.433700392342098,0.16677334486502815,-12.96866447415464,-12.819824112517368,0.1488403616372711,-13.183499401823843,-13.045122723185681,0.13837667863816172,-13.475012234132201,-13.350833888607475,0.12417834552472584,-13.710366554139306,-13.597651302738726,0.11271525140058003,0.047165841670087416,0.18554252030824792
sub-38,CP2,0.9272862090138332,-12.133256855580129,1.0718698447480406,-11.863581599963162,-12.502261137636555,-12.290121495277493,0.21213964235906246,-12.854825778587752,-12.697658459902371,0.15716731868538147,-13.060543064593961,-12.935451444711202,0.12509161988275963,-13.339684028072666,-13.258116419428058,0.08156760864460821,-13.5650498588851,-13.518621574941303,0.046428283943797055,0.1445836357342074,0.26967525561696704
sub-38,CP4,1.0056304123457382,-11.67752887890858,1.0799748382962395,-11.590379559333746,-12.077709453918308,-12.020144755850934,0.057564698067373854,-12.460061441699235,-12.430763330136838,0.029298111562397366,-12.683159291254318,-12.670354397629985,0.012804893624332792,-12.985884209922324,-12.99545921851951,-0.009575008597186851,-13.230290663038426,-13.257934195849327,-0.027643532810900595,0.07434442595050128,0.0871493195748343
sub-38,CP6,0.9604341111445402,-11.491826423384545,1.1199637375686495,-11.35163785996382,-11.874021581902324,-11.797316239404255,0.07670534249806948,-12.239189427882772,-12.223139042737204,0.01605038514556867,-12.452260534529085,-12.47160159753247,-0.019341063003384562,-12.741380010842466,-12.808744276596576,-0.06736426575410981,-12.974802043106791,-13.08093807797467,-0.10613603486787859,0.15952962642410928,0.1401885634207254
sub-38,TP8,1.1577753329283849,-10.96425408035696,1.1275040391507254,-11.211378664215085,-11.424979206382753,-11.660057631332482,-0.23507842494972842,-11.865178403338522,-12.08874734209283,-0.22356893875430828,-12.122029413285345,-12.33888270336581,-0.21685329008046494,-12.470554516736641,-12.678295239382475,-0.2077407226458341,-12.751937974468682,-12.952321620943582,-0.2003836464749007,-0.03027129377765947,-0.24712458385812397
sub-38,TP10,0.630157049097814,-11.32720708804347,1.2705074447948848,-10.86780132408649,-11.5779717896262,-11.373387067686053,0.20458472194014732,-11.817564583737003,-11.856448280875357,-0.03888369713835438,-11.957364137141285,-12.138308768881373,-0.180944631740088,-12.147060310898826,-12.520769619479035,-0.37370930858020834,-12.300212450477472,-12.829551269703392,-0.5293388192259201,0.6403503956970708,0.4594057639569815
sub-38,P2,0.9958181732505632,-11.683536851067874,1.1556257056516313,-11.35429223890738,-12.079812743566976,-11.81416194223602,0.2656508013309562,-12.458434007737555,-12.253543826735678,0.20489018100187728,-12.679355024318438,-12.509917944559012,0.169437079759426,-12.979126164694168,-12.857795945720508,0.12133021897366092,-13.221147870367336,-13.138656962233801,0.08249090813353455,0.15980753240106804,0.32924461216049394
sub-38,P4,0.9248147276620764,-11.519556466225255,1.1460808898797927,-11.216719956392026,-11.88757724697113,-11.672791395649648,0.21478585132148176,-12.239202202928709,-12.108544233892786,0.13065796903592286,-12.444371193887331,-12.362800846271819,0.08157034761551252,-12.722768167345432,-12.707805571582904,0.014962595762527897,-12.947533334152771,-12.986346834695942,-0.038813500543170676,0.22126616221771633,0.3028365098332291
sub-38,P6,0.9216001844045972,-11.310400948531235,1.1616528156803354,-11.087092747330647,-11.677142533905352,-11.549360878876376,0.12778165502897565,-12.02754528437947,-11.991034338363981,0.03651094601548799,-12.232001132935833,-12.248745563010983,-0.016744430075149808,-12.509430432451072,-12.598437905078285,-0.08900747262721254,-12.733414342937696,-12.880763738652174,-0.14734939571447825,0.24005263127573817,0.22330820120058803
sub-38,P8,0.8606965128038987,-11.20526769658876,1.1698769238855702,-11.07203637760838,-11.547773274357935,-11.53757721084462,0.010196063513314257,-11.875019764227954,-11.982377568724909,-0.10735780449695476,-12.065964209392657,-12.241913301493952,-0.17594909210129472,-12.32505967691002,-12.594081346818616,-0.26902166990859655,-12.534241677892977,-12.87840595160289,-0.34416427370991265,0.3091804110816715,0.13323131898037843
sub-38,POz,0.8389165790998125,-11.447674933082338,1.1727060174472057,-11.168494989169943,-11.781513403844434,-11.635161631922635,0.1463517719217986,-12.100478918076426,-12.08103764297891,0.019441275097516808,-12.28659151218215,-12.34120100661715,-0.05460949443499885,-12.539130566351009,-12.694220693964406,-0.1550901276133967,-12.743019214746008,-12.979232876127451,-0.23621366138144317,0.33378943834739316,0.27917994391239453
sub-38,PO4,0.8876341995814709,-11.361632742901682,1.1882708788030334,-11.061698507097734,-11.714857903980729,-11.534559030913343,0.180298873067386,-12.052346405189288,-11.986352977232785,0.06599342795650287,-12.249266942483153,-12.249969385900767,-0.0007024434176141625,-12.516471461734364,-12.60767456339448,-0.09120310166011691,-12.732200345547867,-12.896469599089517,-0.16426925354165078,0.30063667922156245,0.2999342358039474
sub-38,PO8,0.7015616514311727,-11.323748745667894,1.166272240048303,-11.02593387551232,-11.602928195322384,-11.4900402608311,0.11288793449128498,-11.869669821950275,-11.93347007739364,-0.06380025544336476,-12.025310397099066,-12.192206115560623,-0.16689571846155715,-12.236501497987408,-12.543289042925386,-0.30678754493797733,-12.407007672784374,-12.826737572383719,-0.4197298995993446,0.4647105886171303,0.2978148701555732
sub-38,O2,0.4576143179244472,-11.53235805446186,1.1375411742078536,-11.085807964723552,-11.714461100105163,-11.538481109452626,0.17597999065253767,-11.888451208148226,-11.970987051796271,-0.08253584364804567,-11.989972372386307,-12.223349138931406,-0.2333767665450992,-12.127728008526878,-12.565783153670795,-0.43805514514391675,-12.238945699406147,-12.842248940950588,-0.6033032415444417,0.6799268562834064,0.4465500897383077
sub-39,Fp1,0.7137018951696964,-10.775585375346546,0.4636826553228799,-10.889166139716366,-11.059595913699624,-11.073684019596627,-0.014088105897002379,-11.33095339747402,-11.249981377737074,0.08097201973694723,-11.489287270516243,-11.352848795039247,0.1364384754769965,-11.704132948924551,-11.492431182760555,0.21170176616399594,-11.877589664870305,-11.605123710519909,0.27246595435039644,-0.2500192398468165,-0.11358076436981968
sub-39,AF3,0.9171770459231546,-10.690390592984084,0.8058592349177603,-10.767827547937555,-11.055372034592537,-11.08851117886917,-0.03313914427663356,-11.404093058092363,-11.394907919222018,0.009185138870345,-11.607567638907238,-11.573686782855315,0.03388085605192259,-11.88366544106459,-11.816274584848388,0.06739085621620156,-12.106574360605613,-12.012129040818632,0.09444531978698123,-0.11131781100539428,-0.07743695495347147
sub-39,AF7,0.5439154608546231,-10.71639320405944,1.2655449829920191,-10.28605455459301,-10.932838927268783,-10.789665536099708,0.1431733911690749,-11.139641700026461,-11.270839965524996,-0.13119826549853464,-11.260308664914064,-11.551599537585028,-0.2912908726709649,-11.424043533736702,-11.93256653832769,-0.5085230045909874,-11.556235685993116,-12.240142121518799,-0.6839064355256834,0.7216295221373961,0.43033864946642986
sub-39,Fz,1.2416936033093564,-10.752495450290215,1.439248226359163,-10.722793520387942,-11.246615013559154,-11.295527972066521,-0.04891295850736732,-11.718720880298763,-11.842746327341766,-0.12402544704300311,-11.994189053599571,-12.162041746747105,-0.16785269314753393,-12.367976073619781,-12.595298634087396,-0.22732256046761457,-12.66975486403434,-12.945090714596937,-0.27533585056259646,0.19755462304980664,0.029701929902273605
sub-39,F1,1.1314786388404277,-10.767052565612325,1.376231617258657,-10.695410782753454,-11.21731318496471,-11.243068404460097,-0.025755219495387394,-11.647514083208387,-11.766327136540783,-0.11881305333239567,-11.898531204452752,-12.071642400012111,-0.1731111955593594,-12.239140214196773,-12.48592939778812,-0.24678918359134627,-12.514132574710775,-12.820406044587045,-0.30627346987627035,0.2447529784182294,0.07164178285887068
sub-39,F3,0.8991727527407096,-10.762447025295256,1.1322177029652831,-10.690961398575809,-11.120263838318554,-11.141516121112447,-0.021252282793893684,-11.462139427151342,-11.57199801984474,-0.10985859269339748,-11.661619778035965,-11.823179101541092,-0.16155932350512714,-11.93229774789467,-12.164010591755414,-0.23171284386074298,-12.150830939152657,-12.439182572972175,-0.2883516338195182,0.2330449502245735,0.07148562671944703
sub-39,F5,0.5879012647746733,-10.7869135494994,1.1210590441743324,-10.677675626203603,-11.020862983902136,-11.123789871964204,-0.1029268880620684,-11.24438965378594,-11.550029123181753,-0.305639469395814,-11.374814814274075,-11.798734670377936,-0.4239198561038613,-11.551790729460043,-12.136207069584803,-0.5844163401247595,-11.694673105671084,-12.408667072143054,-0.7139939664719694,0.5331577793996591,0.1092379232957974
sub-39,F7,0.4452235681498339,-10.68430086537393,0.8548393102496361,-10.62635559011862,-10.86147313594447,-10.96653035265256,-0.1050572167080901,-11.03075214162999,-11.291549868266467,-0.2607977266364774,-11.129524433523763,-11.481194900368257,-0.3516704668444941,-11.26355008231341,-11.738527174226105,-0.4749770919126952,-11.371756349545695,-11.946285652129514,-0.5745293025838194,0.4096157420998022,0.05794527525530846
sub-39,FC1,1.216800090257804,-11.113154812286522,1.3573825828537776,-11.043774095998897,-11.59736825075585,-11.583930932791002,0.01343731796484704,-12.060009323987563,-12.100023050095544,-0.04001372610798093,-12.329954902544326,-12.401156678852674,-0.07120177630834768,-12.696248228438565,-12.80976955188351,-0.11352132344494592,-12.991976948016129,-13.139665166141056,-0.1476882181249266,0.14058249259597355,0.06938071628762543
sub-39,FC3,0.9753573356668178,-11.017447046046456,1.2469351184094486,-10.891070963438905,-11.405580752660045,-11.38727633527223,0.01830441738781552,-11.77642257636645,-11.861375084976494,-0.08495250861004422,-11.992804381713274,-12.138006081848353,-0.14520170013507894,-12.28641619623989,-12.513370955136416,-0.22695475889652705,-12.523465139872215,-12.816423633153061,-0.292958493280846,0.2715777827426308,0.1263760826075515
sub-39,FC5,0.51935011881141,-10.870782071847168,0.8944556092122179,-10.875852356728604,-11.077452262630805,-11.231792029615267,-0.15433976698446195,-11.274915016187162,-11.571874107449755,-0.29695909126259323,-11.390132190658578,-11.770307965940821,-0.3801757752822432,-11.546472154672465,-12.0395659341036,-0.49309377943113475,-11.672693994133386,-12.256952680003048,-0.5842586858696617,0.3751054904008079,-0.005070284881435683
sub-39,FT7,0.3140075106356247,-10.684737276526098,0.8805125665871717,-10.645210542700086,-10.809693428031524,-10.995601721083624,-0.18590829305209944,-10.929082613557064,-11.330382497368404,-0.4012998838113404,-10.998744787161723,-11.525723109287258,-0.5269783221255349,-11.093270466726823,-11.790783803389076,-0.6975133366622526,-11.169586239384545,-12.004781859416182,-0.8351956200316373,0.566505055951547,0.039526733826011906
sub-39,Cz,0.4722537625370766,-39.852839673248994,1.2514412879084778,-38.95353233677094,-40.0407683396084,-39.45153089373379,0.589237445874609,-40.2203245290656,-39.927342939738644,0.2929815893269563,-40.32509343578607,-40.20497362467942,0.1201198111066546,-40.46725598387491,-40.581694990152236,-0.11443900627732972,-40.582031616806674,-40.88584283881097,-0.303811222004299,0.7791875253714011,0.8993073364780528
sub-39,C1,1.1874672711061736,-11.55983123244291,1.3046280108286,-11.309930290247577,-12.03237196860466,-11.829093972190492,0.20327799641416888,-12.483860374243832,-12.325128208159377,0.15873216608445517,-12.747298503549084,-12.614558301076176,0.13274020247290785,-13.104761771021295,-13.007290465519018,0.09747130550227645,-13.393361499469778,-13.324364711532283,0.06899678793749509,0.11716073972242635,0.24990094219533354
sub-39,C3,1.1199079243776051,-11.02203581702572,1.009485746602299,-11.145834381625964,-11.467691986164429,-11.547549148383181,-0.07985716221875272,-11.893493568694705,-11.931366977589008,-0.037873408894302685,-12.141943741403326,-12.155320128228263,-0.01337638682493747,-12.479069619022775,-12.459205618150804,0.019864000871971044,-12.751249855671826,-12.704549064181654,0.04670079149017248,-0.11042217777530605,-0.12379856460024286
sub-39,C5,0.6115193165747225,-10.891656505693332,0.6073845304075842,-10.804919191819929,-11.135004507834195,-11.046621797117584,0.08838271071661019,-11.367511026519704,-11.277556223620273,0.08995480289943103,-11.503175822268055,-11.412303722227513,0.09087210004054214,-11.687261479484985,-11.595144684782477,0.09211679470250722,-11.835883940919281,-11.742762235854977,0.09312170506430384,-0.004134786167138249,0.08673731387340311
sub-39,T7,0.2848043324914905,-10.276609272566551,1.1432589452674278,-10.726107587983355,-10.38994431110805,-11.18105606257746,-0.7911117514694102,-10.498230120009483,-11.61573596575549,-1.1175058457460079,-10.561413605058041,-11.869366533250783,-1.3079529281927424,-10.647148252033038,-12.213521768587444,-1.5663735165544068,-10.716366541259173,-12.491377191788391,-1.775010650529218,0.8584546127759373,-0.44949831541680396
sub-39,CP1,1.3433750012169403,-11.097974055041316,1.379323905791233,-11.016261681987253,-11.632556714675385,-11.565149849019365,0.06740686565601983,-12.143322991972408,-12.089584303962752,0.05373868800965553,-12.441349056258257,-12.395585587778486,0.04576346847977142,-12.845745227049694,-12.810803457158046,0.03494176989164721,-13.172236465999406,-13.146031647727906,0.02620481827150023,0.03594890457429267,0.08171237305406365
sub-39,CP3,1.334737170382864,-10.750714389221333,1.3636684098928078,-10.81524145474302,-11.28185971037838,-11.357899673601548,-0.07603996322316675,-11.789341787288285,-11.876381733009783,-0.08703994572149831,-12.085451559604197,-12.178909864635829,-0.093458305031632,-12.487247484217106,-12.589414960152968,-0.10216747593586284,-12.811639401616024,-12.920838269548458,-0.1091988679324345,0.028931239509943696,-0.06452706552168763
sub-39,CP5,1.205476761152399,-10.613669902072864,1.336950362082599,-10.646797108281,-11.09337733485979,-11.178823146962232,-0.08544581210244218,-11.551713151072029,-11.68714670423644,-0.13543355316441108,-11.819146663225263,-11.983747470363598,-0.16460080713833491,-12.182031327408,-12.386209632064281,-0.20417830465628128,-12.475008047175153,-12.711139439255271,-0.23613139208011802,0.1314736009302,-0.03312720620813536
sub-39,TP7,0.2923165132618096,-10.569826816428565,1.2184824833954675,-10.52507140110128,-10.68615125225095,-11.009954331110398,-0.3238030788594486,-10.797293276731029,-11.47323506912603,-0.6759417923950011,-10.862143329690374,-11.743553884496748,-0.881410554806374,-10.950139368410087,-12.110353661189922,-1.1602142927798358,-11.021183403392019,-12.406491266312788,-1.3853078629207687,0.926165970133658,0.044755415327284
sub-39,TP9,0.623661290827185,-10.470731275762155,0.4001976906915231,-10.887677586488476,-10.718911055242339,-11.04693225899279,-0.32802120375045085,-10.956034089035207,-11.19909191990073,-0.24305783086552424,-11.09439256658934,-11.28787527718,-0.19348271059065958,-11.28213332226284,-11.408346786273603,-0.12621346401076217,-11.433706745426655,-11.505610052108032,-0.0719033066813779,-0.2234636001356619,-0.4169463107263205
sub-39,Pz,1.457636022115246,-10.620581047748349,1.413286633540928,-10.754939998912011,-11.200632739029563,-11.317343294119363,-0.11671055508979933,-11.754842340961568,-11.854690759952375,-0.09984841899080621,-12.078217069863594,-12.168226632452939,-0.09000956258934423,-12.51700923528061,-12.593668301619728,-0.07665906633911668,-12.871270249790353,-12.937150727269938,-0.0658804774795847,-0.04434938857431803,-0.13435895116366225
sub-39,P1,1.425486604435566,-10.63277348748256,1.3824942482608351,-10.653450558234042,-11.200031639213522,-11.203600331376,-0.0035686921624780155,-11.74201767112923,-11.729240186166406,0.012777484962823493,-12.058260091918125,-12.035944806494877,0.022315285423248454,-12.487374318270428,-12.452117044054315,0.03525727421611258,-12.833821801040898,-12.788115748471654,0.04570605256924409,-0.04299235617473096,-0.020677070751482063
sub-39,P3,1.3593903676686794,-10.524753891265176,1.3643435633427894,-10.494531807411306,-11.065709705963934,-11.037458696839574,0.02825100912436085,-11.58256520562604,-11.556197457179373,0.026367748446666894,-11.884144258933855,-11.858875370754095,0.025268888179759585,-12.293361535418816,-12.269583707711355,0.02377782770746073,-12.623745117779956,-12.601171105083893,0.022574012696063406,0.004953195674110011,0.03022208385386982
sub-39,P5,1.189667684074448,-10.501434880691512,1.3305743089682436,-10.489988652642886,-10.97485124920894,-11.019477404692498,-0.04462615548355764,-11.427176276595057,-11.525376714894877,-0.09820043829981984,-11.691102564765961,-11.82056296161113,-0.1294603968451682,-12.04922822254447,-12.221105740070445,-0.17187751752597613,-12.338362735067067,-12.544485923754202,-0.20612318868713508,0.14090662489379557,0.011446228048626494
sub-39,P7,1.0063834311047166,-10.441241904332289,1.1538549728836125,-10.495785406564677,-10.841722135633495,-10.954950464480255,-0.11322832884676082,-11.224360429611806,-11.393659096475446,-0.16929866686363937,-11.447625335437005,-11.64964037944829,-0.20201504401128467,-11.75057693533876,-11.996985336932307,-0.2464084015935466,-11.995166400664669,-12.277415998008916,-0.28224959734424715,0.14747154177889588,-0.05454350223238791
sub-39,PO3,1.2381893969392015,-10.48697513046799,1.1839541404217826,-10.509586032445094,-10.9797002298236,-10.980728753351833,-0.0010285235282339045,-11.450473757907998,-11.430881427211196,0.019592330696802662,-11.725164527407191,-11.693540172866877,0.031624354540314314,-12.097896676198987,-12.0499458826244,0.047950793574587536,-12.398823811135149,-12.337691786646568,0.06113202448858068,-0.054235256517418895,-0.022610901977104803
sub-39,PO7,0.8567769976665429,-10.47286127289754,0.9905464490716078,-10.561826554466007,-10.813807118778966,-10.95600461699962,-0.14219749822065353,-11.139563364931703,-11.332621512374157,-0.19305814744245353,-11.329638270564082,-11.552373003537616,-0.2227347329735334,-11.58755384645664,-11.850557196806614,-0.26300335034997424,-11.795783256128818,-12.091297672922115,-0.2955144167932975,0.1337694514050649,-0.08896528156846806
sub-39,Oz,0.903389874340314,-10.639666978403143,0.9327206209600551,-10.664918825657956,-10.99916195283236,-11.03608567765139,-0.0369237248190295,-11.342640938704982,-11.390716543116632,-0.048075604411650374,-11.543056852743458,-11.597639446618011,-0.054582593874553,-11.815004302699007,-11.878416331101324,-0.06341202840231652,-12.034562414961634,-12.105102930788924,-0.0705405158272896,0.02933074661974111,-0.025251847254812887
sub-39,O1,0.8562357972834275,-10.559446427668712,0.5369393790140774,-10.84004814640485,-10.900176908264989,-11.053717807546072,-0.15354089928108294,-11.225727383948048,-11.257868195564871,-0.032140811616823584,-11.415682224952139,-11.376987525418928,0.03869469953321136,-11.673434883295716,-11.538622384355357,0.1348124989403594,-11.881532760682834,-11.669119083293769,0.21241367738906547,-0.31929641826935007,-0.28060171873613804
sub-39,Fpz,0.8251134132299603,-10.767806767053758,0.8334035918208887,-10.755145859312586,-11.096152405869903,-11.086790491869097,0.009361914000805882,-11.409869801266968,-11.40365990636223,0.006209894904737112,-11.592920180283718,-11.588549451133474,0.004370729150243946,-11.841304067490626,-11.839428930765663,0.0018751367249620898,-12.041838021386923,-12.041977713489961,-0.00013969210303876878,0.008290178590928399,0.012660907741171457
sub-39,Fp2,0.5771977686357173,-10.712109501034464,0.800017209608153,-10.716366423049273,-10.941799586090841,-11.03472527837852,-0.09292569228767888,-11.161256666416996,-11.338900815034291,-0.17764414861729527,-11.28930726967018,-11.516383632657426,-0.22707636298724587,-11.46306111145985,-11.75721280979688,-0.2941516983370285,-11.60334213085516,-11.951647431335498,-0.34830530048033914,0.22281944097243578,-0.004256922014809206
sub-39,AF4,0.6113469262224979,-10.82239025279642,1.2076169130639516,-10.63723964790866,-11.065669653919025,-11.117798732765827,-0.052129078846801846,-11.298110627854655,-11.57694825879381,-0.2788376309391545,-11.433737179018918,-11.84485656097261,-0.4111193819536929,-11.617770941568866,-12.208385475076003,-0.5906145335071376,-11.766351505588345,-12.501882333187632,-0.7355308275992876,0.5962699868414537,0.18515060488776136
sub-39,AF8,0.5709641502315618,-10.740585317136029,0.5474127729378044,-10.78475592610898,-10.9677947960306,-11.002593369719035,-0.03479857368843575,-11.184881784562954,-11.21072585984651,-0.025844075283556478,-11.311549467367591,-11.332168699046784,-0.020619231679193106,-11.483426803036087,-11.49695636371066,-0.01352956067457356,-11.622192815978194,-11.629998495871417,-0.0078056798932237825,-0.023551377293757336,-0.04417060897295144
sub-39,F2,0.9907072088664456,-10.882843130000502,1.3881881221141947,-10.746935226580476,-11.277085165288266,-11.299350819933018,-0.02226565464475172,-11.653763183344017,-11.827155549571359,-0.17339236622734155,-11.873550338866949,-12.13512334869467,-0.26157300982772114,-12.171782925656288,-12.553009613075497,-0.3812266874192094,-12.412562472518635,-12.890392145483622,-0.4778296729649867,0.39748091324774915,0.13590790342002634
sub-39,F4,0.7077732076795754,-10.876037407452486,1.2885287529821372,-10.726694819534702,-11.157688683854332,-11.239451962670582,-0.08176327881625056,-11.42679201399639,-11.72936507982303,-0.302573065826639,-11.583810615132062,-12.015223572516838,-0.4314129573847758,-11.796871580770926,-12.403109377439966,-0.6062377966690402,-11.96888740007781,-12.71627089124093,-0.7473834911631201,0.5807555453025618,0.14934258791778454
sub-39,F6,0.57803995578072,-10.916403643250712,0.9121802644409404,-10.705738639782387,-11.146428868266876,-11.068731662124476,0.07769720614239972,-11.366206157613185,-11.415552853132388,-0.04934669551920301,-11.494443599031433,-11.617918904223327,-0.12347530519189398,-11.66845096441371,-11.892512525272753,-0.2240615608590435,-11.808936667329368,-12.114207036792628,-0.30527036946326014,0.3341403086602204,0.21066500346832484
sub-39,F8,0.576181783005616,-10.625804793515456,0.7346251403811127,-10.699110041966629,-10.85509057724138,-10.991446776700585,-0.13635619945920396,-11.074161368409554,-11.27075951351745,-0.19659814510789708,-11.201986576521072,-11.433735182347741,-0.23174860582666845,-11.375434576160918,-11.65487938517132,-0.2794448090104016,-11.515468672391194,-11.83342124580544,-0.3179525734142459,0.15844335737549675,-0.07330524845117203
sub-39,FC2,1.1815325755579906,-11.156955888282688,1.2914329485315683,-11.204131985210337,-11.62713497164653,-11.718044823948343,-0.09090985230181303,-12.076366939322146,-12.209062148896813,-0.13269520957466696,-12.33848846384068,-12.495564933741905,-0.15707646990122548,-12.694165209937754,-12.884324988638685,-0.19015977870093081,-12.98132258156066,-13.198192332458985,-0.21686975089832572,0.10990037297357769,-0.04717609692764846
sub-39,FC4,0.9083364308184704,-10.97197758473669,1.250465399883957,-11.000144050431532,-11.33344099189372,-11.497754262505437,-0.16431327061171608,-11.6788007141471,-11.973195264912716,-0.2943945507656167,-11.880314015555161,-12.250609450315489,-0.3702954347603278,-12.153750527385881,-12.627037044220515,-0.47328651683463363,-12.374510841082675,-12.93094771495804,-0.5564368738753647,0.3421289690654866,-0.02816646569484149
sub-39,FC6,0.8655079242400625,-10.812142618011244,1.1005733684027943,-10.79332091761082,-11.15656284888905,-11.231283093377243,-0.07472024448819248,-11.4856386914756,-11.649733460372394,-0.16409476889679375,-11.677650542251307,-11.893894286013616,-0.21624374376230904,-11.938194388932434,-12.2251998823318,-0.28700549339936643,-12.148545745962263,-12.492681086224518,-0.34413534026225534,0.23506544416273178,0.01882170040042297
sub-39,FT8,0.8156423709869491,-10.698027090861904,1.0386674212455873,-10.641227844662046,-11.022603823045733,-11.054555167279878,-0.031951344234144585,-11.332720221711279,-11.449468197237055,-0.11674797552577587,-11.513669461848853,-11.679895265907634,-0.16622580405878118,-11.759202281250413,-11.99256531522151,-0.2333630339710968,-11.957434411520945,-12.245001018515064,-0.28756660699411896,0.22302505025863817,0.056799246199858544
sub-39,C2,1.177727577901153,-11.437800896223893,1.1622799729826625,-11.72239258545834,-11.906465818787176,-12.184910287986398,-0.27844446919922206,-12.354251083578975,-12.626822199730666,-0.27257111615169194,-12.615528474125046,-12.884672558441004,-0.2691440843159576,-12.970059801793981,-13.234553693668307,-0.26449389187432537,-13.256292414211114,-13.517031950329171,-0.26073953611805756,-0.015447604918490399,-0.284591689234448
